model-1587409902,1587409934.527,0.61,0.2161,0.64,0.2198,1
model-1587409902,1587409934.584,0.6,0.2296,0.63,0.2189,1
model-1587409902,1587409934.641,0.64,0.2245,0.63,0.217,1
model-1587409902,1587409934.698,0.58,0.2341,0.63,0.216,1
model-1587409902,1587409934.755,0.66,0.2064,0.65,0.2147,1
model-1587409902,1587409934.812,0.64,0.2173,0.64,0.2141,1
model-1587409902,1587409934.87,0.76,0.1778,0.64,0.2136,1
model-1587409902,1587409934.927,0.71,0.2057,0.64,0.2117,1
model-1587409902,1587409934.985,0.68,0.2188,0.64,0.2111,1
model-1587409902,1587409935.041,0.58,0.2192,0.64,0.2118,1
model-1587409902,1587409935.098,0.69,0.2185,0.64,0.2107,1
model-1587409902,1587409935.155,0.66,0.217,0.67,0.2108,1
model-1587409902,1587409935.212,0.69,0.195,0.65,0.2149,1
model-1587409902,1587409935.268,0.6,0.2322,0.65,0.2127,1
model-1587409902,1587409935.326,0.64,0.2346,0.64,0.2124,1
model-1587409902,1587409935.383,0.66,0.2323,0.62,0.2165,1
model-1587409902,1587409935.44,0.63,0.2008,0.63,0.2165,1
model-1587409902,1587409935.497,0.74,0.2119,0.63,0.2178,1
model-1587409902,1587409935.554,0.59,0.2367,0.63,0.2183,1
model-1587409902,1587409935.611,0.69,0.2106,0.58,0.2209,1
model-1587409902,1587409935.668,0.71,0.1973,0.59,0.2231,1
model-1587409902,1587409935.724,0.7,0.2034,0.63,0.2275,1
model-1587409902,1587409935.783,0.64,0.2028,0.61,0.2344,1
model-1587409902,1587409935.839,0.65,0.2124,0.61,0.238,1
model-1587409902,1587409935.896,0.51,0.251,0.61,0.2316,1
model-1587409902,1587409935.954,0.69,0.2012,0.57,0.2324,1
model-1587409902,1587409936.01,0.61,0.2301,0.58,0.2334,1
model-1587409902,1587409936.067,0.74,0.1865,0.59,0.2335,1
model-1587409902,1587409936.124,0.62,0.2206,0.59,0.2279,1
model-1587409902,1587409936.18,0.7,0.1944,0.63,0.2336,1
model-1587409902,1587409936.238,0.62,0.2304,0.63,0.2372,1
model-1587409902,1587409936.295,0.65,0.2214,0.62,0.2332,1
model-1587409902,1587409936.351,0.61,0.2208,0.63,0.2197,1
model-1587409902,1587409936.408,0.7,0.2032,0.62,0.2196,1
model-1587409902,1587409936.465,0.73,0.1951,0.64,0.2283,1
model-1587409902,1587409936.497,0.65,0.2231,0.62,0.2349,1
model-1587409902,1587409936.554,0.61,0.2448,0.63,0.2305,2
model-1587409902,1587409936.612,0.69,0.197,0.61,0.223,2
model-1587409902,1587409936.67,0.7,0.1963,0.61,0.2207,2
model-1587409902,1587409936.727,0.64,0.2128,0.62,0.221,2
model-1587409902,1587409936.784,0.65,0.2109,0.64,0.2222,2
model-1587409902,1587409936.841,0.64,0.2165,0.63,0.2233,2
model-1587409902,1587409936.897,0.61,0.2339,0.62,0.2245,2
model-1587409902,1587409936.954,0.8,0.1751,0.63,0.2251,2
model-1587409902,1587409937.011,0.63,0.2315,0.65,0.2235,2
model-1587409902,1587409937.067,0.68,0.2099,0.58,0.2237,2
model-1587409902,1587409937.124,0.66,0.198,0.6,0.2292,2
model-1587409902,1587409937.181,0.64,0.2111,0.6,0.2326,2
model-1587409902,1587409937.238,0.64,0.2123,0.6,0.2282,2
model-1587409902,1587409937.295,0.72,0.1902,0.6,0.2216,2
model-1587409902,1587409937.351,0.79,0.17,0.62,0.2197,2
model-1587409902,1587409937.409,0.7,0.1991,0.62,0.2206,2
model-1587409902,1587409937.467,0.72,0.1943,0.63,0.2217,2
model-1587409902,1587409937.524,0.68,0.2051,0.63,0.2212,2
model-1587409902,1587409937.58,0.65,0.2254,0.6,0.2226,2
model-1587409902,1587409937.637,0.65,0.231,0.63,0.2205,2
model-1587409902,1587409937.694,0.7,0.205,0.65,0.2222,2
model-1587409902,1587409937.751,0.75,0.1879,0.62,0.2294,2
model-1587409902,1587409937.808,0.55,0.2681,0.62,0.2251,2
model-1587409902,1587409937.865,0.72,0.1948,0.65,0.2188,2
model-1587409902,1587409937.922,0.73,0.1726,0.62,0.2166,2
model-1587409902,1587409937.98,0.66,0.1984,0.61,0.2177,2
model-1587409902,1587409938.036,0.64,0.2201,0.62,0.2176,2
model-1587409902,1587409938.093,0.63,0.2355,0.63,0.2192,2
model-1587409902,1587409938.149,0.68,0.1971,0.61,0.2264,2
model-1587409902,1587409938.206,0.61,0.2207,0.61,0.2256,2
model-1587409902,1587409938.262,0.65,0.2477,0.62,0.2214,2
model-1587409902,1587409938.32,0.8,0.1648,0.64,0.229,2
model-1587409902,1587409938.377,0.63,0.2103,0.64,0.2386,2
model-1587409902,1587409938.434,0.56,0.2416,0.64,0.2339,2
model-1587409902,1587409938.491,0.66,0.214,0.63,0.2233,2
model-1587409902,1587409938.548,0.74,0.1982,0.63,0.2224,2
model-1587409902,1587409938.606,0.74,0.1912,0.6,0.227,2
model-1587409902,1587409938.663,0.7,0.216,0.61,0.2339,2
model-1587409902,1587409938.72,0.65,0.2157,0.59,0.2318,2
model-1587409902,1587409938.778,0.63,0.2269,0.62,0.221,2
model-1587409902,1587409938.835,0.74,0.1906,0.59,0.2165,2
model-1587409902,1587409938.892,0.64,0.2244,0.63,0.2186,2
model-1587409902,1587409938.949,0.72,0.1994,0.66,0.2223,2
model-1587409902,1587409939.006,0.73,0.1958,0.66,0.2232,2
model-1587409902,1587409939.063,0.69,0.1905,0.65,0.2216,2
model-1587409902,1587409939.119,0.53,0.2749,0.64,0.2218,2
model-1587409902,1587409939.176,0.69,0.2062,0.63,0.2374,2
model-1587409902,1587409939.234,0.63,0.2279,0.62,0.2394,2
model-1587409902,1587409939.291,0.66,0.2045,0.61,0.23,2
model-1587409902,1587409939.348,0.71,0.1831,0.61,0.2209,2
model-1587409902,1587409939.405,0.7,0.1997,0.62,0.2168,2
model-1587409902,1587409939.462,0.61,0.2234,0.68,0.2193,2
model-1587409902,1587409939.519,0.71,0.1931,0.67,0.2237,2
model-1587409902,1587409939.576,0.69,0.2047,0.66,0.2242,2
model-1587409902,1587409939.632,0.67,0.2263,0.69,0.2193,2
model-1587409902,1587409939.69,0.62,0.2316,0.6,0.2185,2
model-1587409902,1587409939.747,0.67,0.1979,0.6,0.2252,2
model-1587409902,1587409939.804,0.65,0.2128,0.6,0.2362,2
model-1587409902,1587409939.86,0.68,0.197,0.59,0.2416,2
model-1587409902,1587409939.918,0.66,0.2199,0.59,0.2385,2
model-1587409902,1587409939.976,0.64,0.2098,0.56,0.231,2
model-1587409902,1587409940.033,0.68,0.211,0.59,0.2277,2
model-1587409902,1587409940.09,0.64,0.2352,0.6,0.2291,2
model-1587409902,1587409940.147,0.61,0.2362,0.61,0.2283,2
model-1587409902,1587409940.203,0.68,0.2074,0.6,0.2271,2
model-1587409902,1587409940.26,0.69,0.1945,0.6,0.225,2
model-1587409902,1587409940.317,0.69,0.1903,0.61,0.2237,2
model-1587409902,1587409940.375,0.73,0.1903,0.6,0.2224,2
model-1587409902,1587409940.432,0.63,0.218,0.6,0.2203,2
model-1587409902,1587409940.489,0.68,0.2241,0.61,0.2219,2
model-1587409902,1587409940.546,0.68,0.2088,0.61,0.2195,2
model-1587409902,1587409940.604,0.68,0.19,0.62,0.215,2
model-1587409902,1587409940.661,0.75,0.1873,0.62,0.2138,2
model-1587409902,1587409940.718,0.68,0.2088,0.65,0.2137,2
model-1587409902,1587409940.775,0.7,0.203,0.65,0.2137,2
model-1587409902,1587409940.833,0.66,0.209,0.63,0.2163,2
model-1587409902,1587409940.889,0.68,0.201,0.63,0.2229,2
model-1587409902,1587409940.947,0.67,0.2073,0.63,0.2233,2
model-1587409902,1587409941.004,0.63,0.2072,0.62,0.2175,2
model-1587409902,1587409941.06,0.68,0.2135,0.63,0.2155,2
model-1587409902,1587409941.117,0.71,0.1912,0.68,0.2199,2
model-1587409902,1587409941.174,0.69,0.1899,0.66,0.2219,2
model-1587409902,1587409941.23,0.69,0.2215,0.66,0.2199,2
model-1587409902,1587409941.289,0.53,0.2455,0.61,0.2186,2
model-1587409902,1587409941.345,0.62,0.2364,0.66,0.2251,2
model-1587409902,1587409941.402,0.63,0.2194,0.64,0.2263,2
model-1587409902,1587409941.46,0.65,0.2182,0.64,0.2261,2
model-1587409902,1587409941.517,0.56,0.2417,0.61,0.2219,2
model-1587409902,1587409941.573,0.58,0.2185,0.61,0.2226,2
model-1587409902,1587409941.63,0.62,0.2181,0.62,0.2233,2
model-1587409902,1587409941.688,0.65,0.2343,0.62,0.2223,2
model-1587409902,1587409941.746,0.65,0.2052,0.62,0.2205,2
model-1587409902,1587409941.802,0.68,0.2085,0.64,0.2211,2
model-1587409902,1587409941.859,0.59,0.2271,0.66,0.2221,2
model-1587409902,1587409941.916,0.67,0.2196,0.67,0.221,2
model-1587409902,1587409941.973,0.68,0.1946,0.66,0.2185,2
model-1587409902,1587409942.03,0.74,0.211,0.66,0.2182,2
model-1587409902,1587409942.087,0.69,0.2035,0.67,0.2193,2
model-1587409902,1587409942.144,0.64,0.2314,0.67,0.2194,2
model-1587409902,1587409942.201,0.67,0.2017,0.68,0.2177,2
model-1587409902,1587409942.258,0.64,0.2239,0.67,0.216,2
model-1587409902,1587409942.315,0.69,0.2006,0.65,0.2138,2
model-1587409902,1587409942.371,0.72,0.1945,0.64,0.2127,2
model-1587409902,1587409942.429,0.63,0.2146,0.65,0.2118,2
model-1587409902,1587409942.487,0.61,0.2233,0.65,0.2112,2
model-1587409902,1587409942.544,0.56,0.2344,0.65,0.2112,2
model-1587409902,1587409942.601,0.62,0.2299,0.65,0.2109,2
model-1587409902,1587409942.658,0.7,0.1936,0.67,0.2115,2
model-1587409902,1587409942.715,0.73,0.2025,0.68,0.2138,2
model-1587409902,1587409942.772,0.67,0.2145,0.67,0.2156,2
model-1587409902,1587409942.829,0.72,0.1914,0.66,0.2161,2
model-1587409902,1587409942.887,0.67,0.2114,0.68,0.213,2
model-1587409902,1587409942.944,0.73,0.1936,0.65,0.2092,2
model-1587409902,1587409943.001,0.78,0.1839,0.66,0.2098,2
model-1587409902,1587409943.058,0.77,0.1692,0.67,0.2099,2
model-1587409902,1587409943.115,0.71,0.1936,0.67,0.2074,2
model-1587409902,1587409943.172,0.69,0.1874,0.66,0.2083,2
model-1587409902,1587409943.228,0.64,0.2102,0.64,0.218,2
model-1587409902,1587409943.285,0.7,0.2194,0.64,0.2251,2
model-1587409902,1587409943.343,0.7,0.1774,0.64,0.2218,2
model-1587409902,1587409943.4,0.64,0.2353,0.64,0.2068,2
model-1587409902,1587409943.457,0.7,0.2053,0.65,0.2047,2
model-1587409902,1587409943.514,0.74,0.1659,0.68,0.2081,2
model-1587409902,1587409943.571,0.72,0.1925,0.68,0.2104,2
model-1587409902,1587409943.628,0.64,0.2355,0.7,0.2053,2
model-1587409902,1587409943.685,0.64,0.2262,0.67,0.2059,2
model-1587409902,1587409943.742,0.63,0.2231,0.63,0.2131,2
model-1587409902,1587409943.801,0.75,0.188,0.64,0.2226,2
model-1587409902,1587409943.857,0.71,0.2094,0.61,0.22,2
model-1587409902,1587409943.914,0.72,0.1954,0.67,0.2114,2
model-1587409902,1587409943.972,0.76,0.1832,0.66,0.2059,2
model-1587409902,1587409944.028,0.65,0.2112,0.64,0.2084,2
model-1587409902,1587409944.085,0.74,0.1751,0.66,0.2085,2
model-1587409902,1587409944.142,0.71,0.1877,0.66,0.2098,2
model-1587409902,1587409944.199,0.65,0.2043,0.66,0.2123,2
model-1587409902,1587409944.256,0.71,0.19,0.67,0.2136,2
model-1587409902,1587409944.313,0.6,0.2289,0.64,0.2138,2
model-1587409902,1587409944.37,0.69,0.1885,0.65,0.2166,2
model-1587409902,1587409944.426,0.72,0.1844,0.64,0.215,2
model-1587409902,1587409944.484,0.69,0.1942,0.64,0.2147,2
model-1587409902,1587409944.541,0.67,0.1919,0.66,0.2302,2
model-1587409902,1587409944.598,0.69,0.1961,0.62,0.2438,2
model-1587409902,1587409944.656,0.59,0.2395,0.66,0.2205,2
model-1587409902,1587409944.714,0.7,0.2074,0.63,0.2116,2
model-1587409902,1587409944.771,0.72,0.1847,0.62,0.2209,2
model-1587409902,1587409944.828,0.61,0.2177,0.63,0.2166,2
model-1587409902,1587409944.884,0.71,0.193,0.62,0.2092,2
model-1587409902,1587409944.943,0.64,0.2193,0.67,0.2078,2
model-1587409902,1587409945.0,0.66,0.1993,0.65,0.2123,2
model-1587409902,1587409945.056,0.78,0.1656,0.66,0.2158,2
model-1587409902,1587409945.113,0.68,0.2202,0.68,0.2089,2
model-1587409902,1587409945.17,0.65,0.2115,0.65,0.2061,2
model-1587409902,1587409945.226,0.68,0.1994,0.65,0.2064,2
model-1587409902,1587409945.283,0.64,0.2233,0.66,0.2087,2
model-1587409902,1587409945.34,0.67,0.2157,0.65,0.2129,2
model-1587409902,1587409945.397,0.66,0.2094,0.66,0.209,2
model-1587409902,1587409945.455,0.77,0.1634,0.65,0.2058,2
model-1587409902,1587409945.511,0.67,0.2009,0.64,0.207,2
model-1587409902,1587409945.568,0.63,0.2282,0.65,0.2058,2
model-1587409902,1587409945.625,0.71,0.1845,0.65,0.2056,2
model-1587409902,1587409945.681,0.76,0.1716,0.66,0.206,2
model-1587409902,1587409945.738,0.71,0.1938,0.66,0.2171,2
model-1587409902,1587409945.795,0.61,0.2194,0.66,0.2171,2
model-1587409902,1587409945.853,0.73,0.199,0.68,0.2059,2
model-1587409902,1587409945.91,0.75,0.1698,0.66,0.2042,2
model-1587409902,1587409945.967,0.69,0.1958,0.68,0.2056,2
model-1587409902,1587409946.024,0.73,0.1813,0.67,0.2049,2
model-1587409902,1587409946.081,0.73,0.1833,0.65,0.2035,2
model-1587409902,1587409946.138,0.76,0.176,0.65,0.2031,2
model-1587409902,1587409946.195,0.72,0.1943,0.65,0.206,2
model-1587409902,1587409946.251,0.68,0.2076,0.64,0.204,2
model-1587409902,1587409946.309,0.62,0.2397,0.65,0.2016,2
model-1587409902,1587409946.366,0.71,0.2018,0.67,0.2033,2
model-1587409902,1587409946.422,0.69,0.1994,0.65,0.202,2
model-1587409902,1587409946.48,0.67,0.1992,0.68,0.2019,2
model-1587409902,1587409946.537,0.65,0.2155,0.61,0.24,2
model-1587409902,1587409946.594,0.65,0.2191,0.57,0.2642,2
model-1587409902,1587409946.652,0.62,0.2442,0.61,0.239,2
model-1587409902,1587409946.709,0.61,0.2442,0.68,0.2089,2
model-1587409902,1587409946.767,0.68,0.2221,0.63,0.2048,2
model-1587409902,1587409946.824,0.62,0.2209,0.68,0.2162,2
model-1587409902,1587409946.88,0.59,0.243,0.67,0.2171,2
model-1587409902,1587409946.938,0.69,0.215,0.68,0.2142,2
model-1587409902,1587409946.995,0.7,0.2047,0.65,0.2122,2
model-1587409902,1587409947.052,0.7,0.2036,0.65,0.2113,2
model-1587409902,1587409947.108,0.74,0.1984,0.64,0.2124,2
model-1587409902,1587409947.165,0.64,0.2289,0.66,0.2084,2
model-1587409902,1587409947.222,0.7,0.1942,0.62,0.2039,2
model-1587409902,1587409947.279,0.75,0.1858,0.63,0.202,2
model-1587409902,1587409947.336,0.62,0.203,0.66,0.2026,2
model-1587409902,1587409947.392,0.68,0.2105,0.66,0.2028,2
model-1587409902,1587409947.451,0.63,0.2195,0.66,0.2004,2
model-1587409902,1587409947.508,0.68,0.2097,0.68,0.2008,2
model-1587409902,1587409947.564,0.75,0.1758,0.67,0.2013,2
model-1587409902,1587409947.621,0.68,0.1987,0.68,0.1991,2
model-1587409902,1587409947.678,0.78,0.1507,0.66,0.1974,2
model-1587409902,1587409947.734,0.75,0.1793,0.66,0.1973,2
model-1587409902,1587409947.791,0.69,0.198,0.66,0.1968,2
model-1587409902,1587409947.848,0.63,0.2062,0.66,0.1966,2
model-1587409902,1587409947.906,0.75,0.1914,0.66,0.1967,2
model-1587409902,1587409947.963,0.69,0.1995,0.67,0.1971,2
model-1587409902,1587409948.02,0.76,0.179,0.68,0.1971,2
model-1587409902,1587409948.077,0.69,0.2113,0.7,0.1944,2
model-1587409902,1587409948.134,0.7,0.1995,0.7,0.1996,2
model-1587409902,1587409948.19,0.66,0.2236,0.68,0.2034,2
model-1587409902,1587409948.247,0.66,0.1716,0.72,0.1995,2
model-1587409902,1587409948.303,0.72,0.1862,0.71,0.1991,2
model-1587409902,1587409948.361,0.67,0.2151,0.67,0.2034,2
model-1587409902,1587409948.418,0.63,0.2216,0.67,0.2067,2
model-1587409902,1587409948.475,0.71,0.1898,0.69,0.2074,2
model-1587409902,1587409948.532,0.64,0.205,0.68,0.2121,2
model-1587409902,1587409948.589,0.71,0.1987,0.65,0.2231,2
model-1587409902,1587409948.647,0.67,0.2033,0.63,0.2272,2
model-1587409902,1587409948.704,0.59,0.2535,0.67,0.2159,2
model-1587409902,1587409948.761,0.68,0.199,0.6,0.2249,2
model-1587409902,1587409948.819,0.66,0.2094,0.58,0.2366,2
model-1587409902,1587409948.875,0.72,0.1808,0.58,0.2373,2
model-1587409902,1587409948.932,0.62,0.2338,0.63,0.2232,2
model-1587409902,1587409948.99,0.75,0.1707,0.63,0.2283,2
model-1587409902,1587409949.046,0.65,0.2182,0.64,0.2371,2
model-1587409902,1587409949.102,0.69,0.2213,0.65,0.2314,2
model-1587409902,1587409949.159,0.66,0.2212,0.65,0.2159,2
model-1587409902,1587409949.215,0.69,0.1932,0.63,0.2185,2
model-1587409902,1587409949.273,0.81,0.1692,0.63,0.2251,2
model-1587409902,1587409949.305,0.73,0.2113,0.6,0.2315,2
model-1587409902,1587409949.362,0.61,0.2386,0.64,0.2263,3
model-1587409902,1587409949.419,0.75,0.1814,0.66,0.2132,3
model-1587409902,1587409949.477,0.79,0.1746,0.68,0.2073,3
model-1587409902,1587409949.535,0.69,0.1988,0.71,0.2066,3
model-1587409902,1587409949.591,0.64,0.2113,0.7,0.2075,3
model-1587409902,1587409949.648,0.73,0.1992,0.7,0.2083,3
model-1587409902,1587409949.706,0.63,0.2199,0.69,0.2092,3
model-1587409902,1587409949.764,0.78,0.1596,0.69,0.2094,3
model-1587409902,1587409949.822,0.69,0.2159,0.67,0.2085,3
model-1587409902,1587409949.879,0.73,0.184,0.68,0.2088,3
model-1587409902,1587409949.936,0.69,0.1928,0.65,0.2136,3
model-1587409902,1587409949.992,0.64,0.2057,0.64,0.2172,3
model-1587409902,1587409950.049,0.72,0.1851,0.63,0.2145,3
model-1587409902,1587409950.106,0.76,0.1688,0.65,0.2117,3
model-1587409902,1587409950.164,0.73,0.1632,0.66,0.2103,3
model-1587409902,1587409950.22,0.69,0.1947,0.66,0.2108,3
model-1587409902,1587409950.277,0.72,0.1802,0.66,0.2117,3
model-1587409902,1587409950.333,0.71,0.1854,0.67,0.2119,3
model-1587409902,1587409950.391,0.67,0.1962,0.67,0.2134,3
model-1587409902,1587409950.448,0.65,0.2147,0.65,0.2117,3
model-1587409902,1587409950.505,0.76,0.1629,0.64,0.2148,3
model-1587409902,1587409950.561,0.75,0.1924,0.61,0.2233,3
model-1587409902,1587409950.618,0.58,0.2532,0.63,0.2165,3
model-1587409902,1587409950.677,0.7,0.1877,0.65,0.2086,3
model-1587409902,1587409950.734,0.82,0.148,0.7,0.207,3
model-1587409902,1587409950.791,0.7,0.177,0.66,0.2087,3
model-1587409902,1587409950.847,0.68,0.2092,0.68,0.2086,3
model-1587409902,1587409950.904,0.63,0.24,0.69,0.206,3
model-1587409902,1587409950.961,0.73,0.1835,0.66,0.2117,3
model-1587409902,1587409951.017,0.73,0.192,0.65,0.2122,3
model-1587409902,1587409951.075,0.66,0.2307,0.7,0.2082,3
model-1587409902,1587409951.132,0.86,0.1487,0.67,0.2147,3
model-1587409902,1587409951.189,0.69,0.2021,0.61,0.2235,3
model-1587409902,1587409951.245,0.66,0.216,0.65,0.2208,3
model-1587409902,1587409951.302,0.63,0.2252,0.7,0.212,3
model-1587409902,1587409951.36,0.78,0.1753,0.65,0.2103,3
model-1587409902,1587409951.416,0.76,0.1657,0.65,0.2118,3
model-1587409902,1587409951.473,0.73,0.195,0.65,0.2162,3
model-1587409902,1587409951.531,0.71,0.1912,0.67,0.2143,3
model-1587409902,1587409951.588,0.68,0.1988,0.64,0.2055,3
model-1587409902,1587409951.644,0.75,0.169,0.68,0.2031,3
model-1587409902,1587409951.701,0.69,0.2149,0.7,0.2052,3
model-1587409902,1587409951.758,0.73,0.1888,0.67,0.2075,3
model-1587409902,1587409951.816,0.75,0.1754,0.67,0.2079,3
model-1587409902,1587409951.873,0.69,0.1809,0.67,0.2071,3
model-1587409902,1587409951.93,0.62,0.2515,0.65,0.2033,3
model-1587409902,1587409951.987,0.75,0.1816,0.66,0.2146,3
model-1587409902,1587409952.044,0.68,0.2132,0.65,0.2246,3
model-1587409902,1587409952.101,0.75,0.1771,0.65,0.2245,3
model-1587409902,1587409952.157,0.74,0.1688,0.65,0.2154,3
model-1587409902,1587409952.214,0.71,0.1901,0.67,0.2054,3
model-1587409902,1587409952.272,0.69,0.1996,0.7,0.2033,3
model-1587409902,1587409952.329,0.73,0.1808,0.68,0.2055,3
model-1587409902,1587409952.385,0.74,0.1811,0.68,0.2061,3
model-1587409902,1587409952.442,0.69,0.2085,0.7,0.2036,3
model-1587409902,1587409952.5,0.72,0.2135,0.65,0.2068,3
model-1587409902,1587409952.557,0.74,0.175,0.61,0.222,3
model-1587409902,1587409952.614,0.7,0.1935,0.58,0.2386,3
model-1587409902,1587409952.672,0.7,0.1947,0.57,0.2397,3
model-1587409902,1587409952.729,0.71,0.2045,0.61,0.2248,3
model-1587409902,1587409952.786,0.63,0.2059,0.64,0.2078,3
model-1587409902,1587409952.842,0.69,0.1978,0.68,0.2053,3
model-1587409902,1587409952.899,0.64,0.2163,0.69,0.2058,3
model-1587409902,1587409952.957,0.71,0.2124,0.69,0.2038,3
model-1587409902,1587409953.015,0.64,0.2071,0.7,0.2026,3
model-1587409902,1587409953.072,0.68,0.188,0.65,0.2016,3
model-1587409902,1587409953.128,0.73,0.1719,0.63,0.2047,3
model-1587409902,1587409953.185,0.79,0.1819,0.64,0.2074,3
model-1587409902,1587409953.242,0.68,0.2054,0.65,0.206,3
model-1587409902,1587409953.299,0.68,0.2147,0.66,0.2075,3
model-1587409902,1587409953.355,0.67,0.1962,0.67,0.2028,3
model-1587409902,1587409953.413,0.75,0.1682,0.66,0.1982,3
model-1587409902,1587409953.47,0.8,0.1696,0.68,0.1971,3
model-1587409902,1587409953.527,0.73,0.1805,0.68,0.1972,3
model-1587409902,1587409953.584,0.75,0.1769,0.67,0.1969,3
model-1587409902,1587409953.641,0.7,0.1848,0.66,0.1998,3
model-1587409902,1587409953.697,0.72,0.1758,0.67,0.2075,3
model-1587409902,1587409953.754,0.68,0.1907,0.69,0.211,3
model-1587409902,1587409953.811,0.7,0.1857,0.66,0.2077,3
model-1587409902,1587409953.869,0.78,0.1777,0.66,0.2061,3
model-1587409902,1587409953.925,0.74,0.1742,0.67,0.2102,3
model-1587409902,1587409953.983,0.77,0.1536,0.68,0.2136,3
model-1587409902,1587409954.04,0.67,0.2039,0.66,0.2134,3
model-1587409902,1587409954.097,0.56,0.2425,0.67,0.2144,3
model-1587409902,1587409954.153,0.62,0.2391,0.66,0.221,3
model-1587409902,1587409954.21,0.66,0.2053,0.66,0.2217,3
model-1587409902,1587409954.267,0.7,0.1907,0.66,0.2196,3
model-1587409902,1587409954.325,0.6,0.2292,0.67,0.2144,3
model-1587409902,1587409954.381,0.63,0.205,0.68,0.2126,3
model-1587409902,1587409954.438,0.67,0.2065,0.68,0.2107,3
model-1587409902,1587409954.496,0.67,0.2222,0.67,0.2086,3
model-1587409902,1587409954.552,0.7,0.187,0.68,0.2095,3
model-1587409902,1587409954.609,0.72,0.1861,0.67,0.2133,3
model-1587409902,1587409954.666,0.68,0.2172,0.69,0.2138,3
model-1587409902,1587409954.724,0.65,0.1967,0.66,0.2108,3
model-1587409902,1587409954.782,0.72,0.1782,0.64,0.2103,3
model-1587409902,1587409954.838,0.66,0.2072,0.67,0.2082,3
model-1587409902,1587409954.895,0.68,0.1976,0.69,0.2105,3
model-1587409902,1587409954.952,0.69,0.2202,0.68,0.2162,3
model-1587409902,1587409955.009,0.7,0.19,0.66,0.2161,3
model-1587409902,1587409955.066,0.7,0.2075,0.69,0.2111,3
model-1587409902,1587409955.123,0.7,0.1918,0.7,0.2029,3
model-1587409902,1587409955.18,0.8,0.1655,0.7,0.1975,3
model-1587409902,1587409955.237,0.7,0.1867,0.7,0.1959,3
model-1587409902,1587409955.294,0.65,0.1902,0.71,0.1966,3
model-1587409902,1587409955.35,0.65,0.2089,0.71,0.197,3
model-1587409902,1587409955.407,0.69,0.2143,0.71,0.1961,3
model-1587409902,1587409955.465,0.7,0.1882,0.68,0.1962,3
model-1587409902,1587409955.522,0.69,0.2018,0.68,0.2011,3
model-1587409902,1587409955.579,0.64,0.2044,0.67,0.21,3
model-1587409902,1587409955.636,0.71,0.181,0.69,0.2178,3
model-1587409902,1587409955.693,0.64,0.2211,0.68,0.2113,3
model-1587409902,1587409955.75,0.71,0.1912,0.7,0.1993,3
model-1587409902,1587409955.807,0.77,0.1724,0.7,0.1949,3
model-1587409902,1587409955.864,0.79,0.1548,0.72,0.1983,3
model-1587409902,1587409955.921,0.71,0.1826,0.73,0.1955,3
model-1587409902,1587409955.978,0.76,0.1782,0.7,0.1915,3
model-1587409902,1587409956.036,0.69,0.195,0.69,0.1996,3
model-1587409902,1587409956.093,0.73,0.1968,0.69,0.2159,3
model-1587409902,1587409956.15,0.77,0.1687,0.67,0.2225,3
model-1587409902,1587409956.207,0.67,0.2253,0.69,0.2111,3
model-1587409902,1587409956.263,0.67,0.2261,0.73,0.1946,3
model-1587409902,1587409956.32,0.8,0.1587,0.72,0.1872,3
model-1587409902,1587409956.378,0.75,0.1748,0.73,0.1898,3
model-1587409902,1587409956.434,0.67,0.2074,0.7,0.1923,3
model-1587409902,1587409956.491,0.66,0.2136,0.7,0.1919,3
model-1587409902,1587409956.549,0.65,0.2305,0.72,0.1875,3
model-1587409902,1587409956.606,0.66,0.1892,0.72,0.1912,3
model-1587409902,1587409956.663,0.72,0.1849,0.69,0.2055,3
model-1587409902,1587409956.721,0.71,0.1736,0.67,0.2182,3
model-1587409902,1587409956.778,0.71,0.1864,0.68,0.2115,3
model-1587409902,1587409956.836,0.69,0.2017,0.7,0.2003,3
model-1587409902,1587409956.893,0.85,0.1354,0.7,0.1966,3
model-1587409902,1587409956.95,0.79,0.1696,0.71,0.1997,3
model-1587409902,1587409957.006,0.67,0.1878,0.7,0.2029,3
model-1587409902,1587409957.064,0.7,0.1807,0.7,0.2036,3
model-1587409902,1587409957.123,0.66,0.2318,0.69,0.2023,3
model-1587409902,1587409957.179,0.8,0.1693,0.67,0.201,3
model-1587409902,1587409957.236,0.72,0.1666,0.69,0.2015,3
model-1587409902,1587409957.293,0.72,0.1876,0.7,0.2057,3
model-1587409902,1587409957.349,0.7,0.1726,0.69,0.2105,3
model-1587409902,1587409957.406,0.74,0.1609,0.69,0.2135,3
model-1587409902,1587409957.463,0.68,0.1904,0.68,0.2066,3
model-1587409902,1587409957.521,0.78,0.1692,0.69,0.2047,3
model-1587409902,1587409957.577,0.77,0.1666,0.65,0.2097,3
model-1587409902,1587409957.634,0.7,0.1985,0.66,0.2074,3
model-1587409902,1587409957.691,0.75,0.1626,0.69,0.2036,3
model-1587409902,1587409957.748,0.72,0.1999,0.69,0.2039,3
model-1587409902,1587409957.805,0.7,0.1741,0.67,0.2072,3
model-1587409902,1587409957.861,0.74,0.1582,0.68,0.2066,3
model-1587409902,1587409957.918,0.71,0.196,0.7,0.2005,3
model-1587409902,1587409957.976,0.71,0.1951,0.71,0.2002,3
model-1587409902,1587409958.032,0.74,0.1915,0.69,0.2007,3
